Trajectories
100
,,FelixPatti:C07V_B,,,FelixPatti:CLAV_B,,,FelixPatti:STRN_B,,,FelixPatti:T10V_B,,,FelixPatti:RBAK_B,,,FelixPatti:RSHO_B,,,FelixPatti:RUPA_B,,,FelixPatti:RELB_B,,,FelixPatti:RWRA_B,,,FelixPatti:RWRB_B,,,FelixPatti:RFIN_B,,,FelixPatti:LSHO_B,,,FelixPatti:LUPA_B,,,FelixPatti:LELB_B,,,FelixPatti:LWRA_B,,,FelixPatti:LWRB_B,,,FelixPatti:LFIN_B,,,FelixPatti:RASI_B,,,FelixPatti:RPSI_B,,,FelixPatti:LPSI_B,,,FelixPatti:LASI_B,,,FelixPatti:RTHI_B,,,FelixPatti:RKNE_B,,,FelixPatti:RTIB_B,,,FelixPatti:RANK_B,,,FelixPatti:RHEE_B,,,FelixPatti:RTOE_B,,,FelixPatti:LTHI_B,,,FelixPatti:LKNE_B,,,FelixPatti:LTIB_B,,,FelixPatti:LANK_B,,,FelixPatti:LHEE_B,,,FelixPatti:LTOE_B,,,FelixPatti:C07V_F,,,FelixPatti:CLAV_F,,,FelixPatti:STRN_F,,,FelixPatti:T10V_F,,,FelixPatti:RBAK_F,,,FelixPatti:RSHO_F,,,FelixPatti:RUPA_F,,,FelixPatti:RELB_F,,,FelixPatti:RWRA_F,,,FelixPatti:RWRB_F,,,FelixPatti:RFIN_F,,,FelixPatti:LSHO_F,,,FelixPatti:LUPA_F,,,FelixPatti:LELB_F,,,FelixPatti:LWRA_F,,,FelixPatti:LWRB_F,,,FelixPatti:LFIN_F,,,FelixPatti:ASIS_F,,,FelixPatti:RPSI_F,,,FelixPatti:LPSI_F,,,FelixPatti:RTHI_F,,,FelixPatti:RKNE_F,,,FelixPatti:RTIB_F,,,FelixPatti:RANK_F,,,FelixPatti:RHEE_F,,,FelixPatti:RTOE_F,,,FelixPatti:LTHI_F,,,FelixPatti:LKNE_F,,,FelixPatti:LTIB_F,,,FelixPatti:LANK_F,,,FelixPatti:LHEE_F,,,FelixPatti:LTOE_F,,,FelixPatti:C07V_B,,,FelixPatti:CLAV_B,,,FelixPatti:STRN_B,,,FelixPatti:T10V_B,,,FelixPatti:RBAK_B,,,FelixPatti:RSHO_B,,,FelixPatti:RUPA_B,,,FelixPatti:RELB_B,,,FelixPatti:RWRA_B,,,FelixPatti:RWRB_B,,,FelixPatti:RFIN_B,,,FelixPatti:LSHO_B,,,FelixPatti:LUPA_B,,,FelixPatti:LELB_B,,,FelixPatti:LWRA_B,,,FelixPatti:LWRB_B,,,FelixPatti:LFIN_B,,,FelixPatti:RASI_B,,,FelixPatti:RPSI_B,,,FelixPatti:LPSI_B,,,FelixPatti:LASI_B,,,FelixPatti:RTHI_B,,,FelixPatti:RKNE_B,,,FelixPatti:RTIB_B,,,FelixPatti:RANK_B,,,FelixPatti:RHEE_B,,,FelixPatti:RTOE_B,,,FelixPatti:LTHI_B,,,FelixPatti:LKNE_B,,,FelixPatti:LTIB_B,,,FelixPatti:LANK_B,,,FelixPatti:LHEE_B,,,FelixPatti:LTOE_B,,,FelixPatti:C07V_F,,,FelixPatti:CLAV_F,,,FelixPatti:STRN_F,,,FelixPatti:T10V_F,,,FelixPatti:RBAK_F,,,FelixPatti:RSHO_F,,,FelixPatti:RUPA_F,,,FelixPatti:RELB_F,,,FelixPatti:RWRA_F,,,FelixPatti:RWRB_F,,,FelixPatti:RFIN_F,,,FelixPatti:LSHO_F,,,FelixPatti:LUPA_F,,,FelixPatti:LELB_F,,,FelixPatti:LWRA_F,,,FelixPatti:LWRB_F,,,FelixPatti:LFIN_F,,,FelixPatti:ASIS_F,,,FelixPatti:RPSI_F,,,FelixPatti:LPSI_F,,,FelixPatti:RTHI_F,,,FelixPatti:RKNE_F,,,FelixPatti:RTIB_F,,,FelixPatti:RANK_F,,,FelixPatti:RHEE_F,,,FelixPatti:RTOE_F,,,FelixPatti:LTHI_F,,,FelixPatti:LKNE_F,,,FelixPatti:LTIB_F,,,FelixPatti:LANK_F,,,FelixPatti:LHEE_F,,,FelixPatti:LTOE_F,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z'
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s
1,0,87.125374,1065.770142,1492.051758,68.519562,940.855713,1430.550781,62.751049,885.642578,1297.985474,79.832184,1136.191040,1245.755981,-73.346558,1124.814209,1370.438843,-82.671043,1042.985107,1474.008179,-205.756287,1070.668213,1452.991211,-391.921295,1047.997681,1415.726685,-541.436951,961.298279,1427.984009,-563.698792,1036.628662,1410.124634,-714.789063,971.984375,1456.000000,242.003220,1023.544556,1470.350586,455.554321,969.302246,1441.235229,536.867065,974.830505,1397.983276,691.844666,890.526001,1393.150269,698.599365,969.647461,1349.778198,858.813171,897.804443,1399.571045,-64.719009,907.698730,1044.258179,22.152699,1085.164551,999.822144,142.318039,1072.991333,1003.785461,192.094513,881.340088,1045.377075,-88.421700,948.705872,662.240906,-63.465977,1015.502686,501.391296,-76.673103,1034.136597,398.055359,-38.884892,1075.626953,79.282997,18.411436,1129.956421,56.556568,-33.300358,860.229553,41.744190,228.136337,947.745605,601.238403,234.746216,1001.317017,512.669678,227.374680,1023.234863,244.113403,215.333450,1063.822754,75.905670,167.965317,1133.830444,51.168949,194.086624,859.383179,41.098877,76.859352,422.416565,1340.376953,75.891121,304.333832,1274.712769,73.686623,268.605988,1048.485596,75.998466,479.714020,1076.554077,-23.019415,467.716095,1257.989746,-47.472466,368.829712,1333.146851,-139.457077,394.034302,1319.296753,-311.131287,357.459686,1275.497192,-516.866821,253.267502,1275.569702,-523.972900,311.970947,1293.244385,-581.635010,263.936646,1297.067505,205.802109,367.520508,1336.579956,366.343353,377.823090,1282.762451,462.324036,350.183777,1261.600586,664.801819,249.685715,1260.028931,670.686157,309.356354,1275.279907,729.492676,268.650482,1273.461060,70.234238,250.317902,881.206848,31.112593,485.012695,901.275024,113.266289,487.410828,896.352539,-96.331627,349.033997,650.706665,-57.832264,384.640167,420.649475,-63.836605,399.919281,331.952515,-24.839367,446.291992,68.061104,12.453691,481.167419,108.184532,-16.341190,258.092682,29.917553,202.530518,351.531738,540.816528,195.719986,396.652954,439.570526,189.903336,432.090393,151.922165,179.903854,459.142700,69.564880,141.670609,491.346497,112.841080,173.791245,267.543854,28.489683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,87.096786,1065.764771,1492.018433,68.288506,940.879700,1430.486084,62.656536,885.640259,1297.922363,79.793877,1136.172607,1245.748047,-73.377136,1124.828125,1370.435303,-82.707794,1043.027710,1474.023926,-205.806046,1070.685303,1453.036133,-391.963104,1048.055420,1415.735474,-541.472778,961.394958,1428.029663,-563.769409,1036.721802,1410.170288,-714.812256,972.095337,1456.089478,241.926056,1023.545715,1470.354492,455.469391,969.164734,1441.236084,536.792114,974.731079,1398.018799,691.762329,890.408386,1393.174072,698.526428,969.502747,1349.820190,858.860901,897.726624,1399.760742,-64.731712,907.807007,1044.263306,22.007698,1085.150635,999.838074,142.210114,1072.998047,1003.799561,191.945984,881.310730,1045.292480,-88.441299,948.703613,662.170227,-63.558796,1015.538330,501.400818,-76.746971,1034.152100,398.049774,-38.901218,1075.631836,79.273102,18.406355,1129.980713,56.590706,-33.271812,860.168091,41.683403,228.083267,947.780945,601.110291,234.648376,1001.304993,512.657104,227.296021,1023.218750,244.087143,215.295471,1063.830688,75.941841,167.832504,1133.812134,51.040371,194.193497,859.379700,41.035988,73.154495,424.753815,1341.787231,75.887749,304.115051,1274.547974,73.522240,268.507446,1048.295776,75.973892,479.726349,1076.724487,-22.931475,467.493774,1258.186279,-47.402126,368.506866,1333.128906,-139.389069,393.675812,1319.365845,-311.096680,357.232086,1275.621460,-516.799683,252.986877,1275.500488,-523.914246,311.670135,1293.350586,-581.563232,263.715363,1297.082520,205.852402,367.113831,1336.545776,366.394684,377.440399,1282.815308,462.302185,349.809113,1261.471069,664.765442,249.229004,1259.477295,670.720093,308.821564,1275.016724,729.480835,268.197968,1273.055908,70.320457,250.539536,881.401672,31.110020,485.179962,901.390198,113.272003,487.559753,896.489929,-96.398895,349.659119,650.887451,-57.864063,384.811157,420.670593,-63.892529,400.101959,331.977051,-24.826784,446.250946,68.042870,12.477537,481.187378,108.181908,-16.374109,258.081482,29.907585,202.398666,351.698883,540.820801,195.623291,396.846039,439.572388,189.910049,432.112854,151.888474,179.928650,459.143585,69.597458,141.680679,491.428467,112.854752,173.742050,267.626312,28.557076,-2.858788,-0.536442,-3.325939,-23.105740,2.396107,-6.473064,-9.451061,-0.232458,-6.306171,-3.830343,-1.835823,-0.798702,-3.058463,1.394749,-0.345707,-3.674626,4.267693,1.573563,-4.975498,1.704693,4.494190,-4.181266,5.769730,0.882149,-3.582239,9.667873,4.565716,-7.063150,9.310246,4.565716,-2.318621,11.092424,8.952618,-7.715821,0.119209,0.381470,-8.493662,-13.750792,0.095367,-7.498264,-9.942055,3.552437,-8.231401,-11.759996,2.384186,-7.289648,-14.472008,4.196167,4.774332,-7.784367,18.966198,-1.270324,10.824203,0.512600,-14.499948,-1.394749,1.591444,-10.792912,0.667572,1.406670,-14.853477,-2.938509,-8.451939,-1.959503,-0.226498,-7.069111,-9.281933,3.564358,0.953674,-7.386506,1.549721,-0.557303,-1.632422,0.488758,-0.989437,-0.507943,2.431870,3.413856,2.854690,-6.145239,-6.078929,-5.306304,3.534555,-12.814999,-9.784102,-1.204014,-1.257658,-7.864833,-1.609325,-2.625585,-3.796816,0.798702,3.616512,-13.281404,-1.823902,-12.857840,10.687113,-0.345707,-6.289035,-370.486084,233.724716,141.024597,-0.337511,-21.877884,-16.486645,-16.438215,-9.852648,-18.990040,-2.457201,1.233816,17.046928,8.793921,-22.232533,19.645691,7.034093,-32.281876,-1.788139,6.800890,-35.849213,6.914139,3.463030,-22.760033,12.421608,6.711483,-28.061867,-6.914139,5.871058,-30.082464,10.621548,7.176399,-22.128223,1.502037,5.029142,-40.668251,-3.409386,5.131960,-38.269161,5.292892,-2.184510,-37.467480,-12.958050,-3.641844,-45.672058,-55.170059,3.391504,-53.480267,-26.321411,-1.180172,-45.251846,-40.519238,8.621812,22.163986,19.478798,-0.257231,16.728043,11.515617,0.571460,14.895201,13.738871,-6.727129,62.513351,18.078089,-3.179908,17.100573,2.112985,-5.592406,18.268824,2.452731,1.258403,-4.103780,-1.823902,2.384651,1.996756,-0.262260,-3.291853,-1.117587,-0.996701,-13.184547,16.713142,0.423193,-9.669363,19.305944,0.187755,0.672042,2.244115,-3.369153,2.479553,0.089407,3.258139,1.005828,8.195639,1.367182,-4.918873,8.246303,6.739236
3,0,87.093956,1065.780518,1491.995361,68.346672,940.809326,1430.482422,62.574432,885.667175,1297.848389,79.740601,1136.156006,1245.739380,-73.421463,1124.851807,1370.446533,-82.732330,1043.090332,1474.014038,-205.839569,1070.753052,1453.069824,-392.000092,1048.130859,1415.768921,-541.504333,961.413086,1428.111572,-563.789734,1036.761353,1410.196533,-714.852600,972.146484,1456.154907,241.887604,1023.526062,1470.319702,455.368866,969.029114,1441.225464,536.717224,974.628967,1398.036011,691.667908,890.277893,1393.204102,698.439270,969.366028,1349.864502,858.666870,897.510742,1399.712891,-64.811813,907.750366,1044.199951,21.876133,1085.132202,999.837280,142.091278,1072.982056,1003.788940,191.861481,881.358337,1045.199707,-88.488831,948.726013,662.142883,-63.641289,1015.571960,501.387360,-76.804207,1034.186890,398.017273,-38.906120,1075.646484,79.226120,18.420855,1129.973755,56.552357,-33.274704,860.269043,41.767632,227.936157,947.714966,601.158997,234.562866,1001.232483,512.591125,227.241837,1023.130554,244.073364,215.248611,1063.804932,75.952065,168.076645,1133.976318,51.246483,194.179810,859.338806,40.997066,76.503510,421.431580,1340.407715,75.863319,303.915222,1274.401123,73.391174,268.385620,1048.135254,76.041000,479.775085,1076.877808,-22.855423,467.314850,1258.351318,-47.305695,368.218994,1333.192627,-139.314316,393.395111,1319.558716,-311.044037,357.025940,1275.747070,-516.716064,252.710907,1275.425293,-523.845337,311.366058,1293.491211,-581.491028,263.360962,1297.127930,205.887680,366.736664,1336.462646,366.450623,377.079651,1282.869507,462.212341,349.297028,1261.427612,664.740356,248.841019,1259.014648,670.647034,308.369263,1274.691406,729.455261,267.719788,1272.683960,70.284897,250.651718,881.380676,31.099781,485.321503,901.531311,113.263512,487.669006,896.626953,-96.505714,350.100311,650.916199,-57.945549,385.037201,420.689178,-63.888931,400.318420,331.971222,-24.837217,446.284607,68.037819,12.524297,481.234619,108.191025,-16.360266,258.084198,29.921537,202.349396,351.897186,540.844849,195.585510,397.096649,439.608185,189.848236,432.177185,151.956802,179.885742,459.147095,69.570000,141.680099,491.439636,112.834892,173.717621,267.613617,28.532812,-0.283122,1.573563,-2.312660,5.816669,-7.039309,-0.369549,-8.210540,2.688169,-7.402897,-5.327910,-1.668930,-0.870228,-4.432350,2.372265,1.120567,-2.453476,6.258488,-0.989437,-3.352761,6.783009,3.361702,-3.698468,7.545948,3.349781,-3.153086,1.811981,8.189678,-2.032518,3.957748,2.622604,-4.029274,5.120039,6.544590,-3.845990,-1.966953,-3.468990,-10.052323,-13.560057,-1.072884,-7.486343,-10.210276,1.716614,-9.441376,-13.047457,3.004074,-8.720160,-13.673306,4.434586,-19.401312,-21.582842,-4.780293,-8.010119,-5.662441,-6.341934,-13.156608,-1.835823,-0.077486,-11.883677,-1.597404,-1.060963,-8.450449,4.762411,-9.274483,-4.753470,2.241135,-2.735853,-8.249283,3.361702,-1.347065,-5.723536,3.468990,-3.248453,-0.490248,1.466274,-4.698336,1.449883,-0.691414,-3.834814,-0.289083,10.097027,8.422881,-14.710426,-6.598234,4.869699,-8.550286,-7.247925,-6.598234,-5.419552,-8.821487,-1.378357,-4.686415,-2.574921,1.022965,24.414063,16.415119,20.611286,-1.369417,-4.088879,-3.892183,334.901367,-332.224365,-137.948990,-2.443045,-19.982456,-14.686584,-13.106317,-12.183189,-16.045570,6.710738,4.872680,15.330315,7.605180,-17.893314,16.510487,9.642914,-28.789043,6.365776,7.475913,-28.067827,19.288063,5.263090,-20.614265,12.564659,8.362532,-27.596951,-7.522106,6.890297,-30.407310,14.066696,7.218122,-35.437943,4.541874,3.527105,-37.717819,-8.320808,5.596876,-36.072731,5.412102,-8.982420,-51.209332,-4.339218,-2.503395,-38.798153,-46.265125,-7.307529,-45.230984,-32.520294,-2.563000,-47.817825,-37.193298,-3.556162,11.217594,-2.098083,-1.023896,14.153123,14.114380,-0.849366,10.925531,13.703108,-10.681897,44.119358,2.878904,-8.148700,22.605061,1.856685,0.359863,21.645428,-0.581145,-1.043454,3.364682,-0.505149,4.675891,4.723668,0.911951,1.384318,0.271201,1.395121,-4.927814,19.830465,2.408028,-3.778934,25.063753,3.579259,-6.182492,6.434321,6.832182,-4.290044,0.351667,-2.746284,-0.056624,1.117587,-1.985580,-2.443790,-1.269579,-2.426281
4,0,87.055725,1065.798584,1491.976440,68.193703,940.857849,1430.389648,62.483479,885.702637,1297.854614,79.702034,1136.161133,1245.670044,-73.453026,1124.914429,1370.440308,-82.761940,1043.147583,1474.015991,-205.869354,1070.817749,1453.089478,-392.044342,1048.193115,1415.808350,-541.560730,961.468811,1428.176758,-563.841064,1036.829468,1410.266113,-714.884460,972.191223,1456.263550,241.832260,1023.496399,1470.251099,455.252136,968.928284,1441.233643,536.626465,974.522705,1398.039063,691.584595,890.155518,1393.252197,698.339600,969.202698,1349.869019,858.587708,897.395020,1399.847168,-64.977692,907.658813,1044.205933,21.753788,1085.126343,999.881104,141.980499,1072.993774,1003.787292,191.801102,881.328369,1045.191528,-88.556129,948.704773,662.084961,-63.731819,1015.578857,501.372925,-76.889900,1034.196411,397.998596,-38.913242,1075.662476,79.254753,18.401009,1129.988647,56.581615,-33.230701,860.203308,41.694084,227.833206,947.678406,601.079163,234.560196,1001.183533,512.607300,227.246399,1023.080017,244.104324,215.173004,1063.798950,75.968330,167.916855,1133.866455,51.183128,194.174423,859.344727,40.981518,73.442856,424.106445,1341.600952,75.842461,303.755005,1274.300781,73.241112,268.274200,1047.950073,76.021851,479.781464,1076.982666,-22.775007,467.203766,1258.500977,-47.287193,368.005219,1333.318604,-139.275787,393.130737,1319.661133,-311.005585,356.893555,1275.915283,-517.002625,252.204514,1275.282593,-523.798584,311.057220,1293.666260,-581.382324,263.042603,1297.261719,205.885574,366.398926,1336.404541,366.483612,376.751923,1282.987061,462.178833,348.963867,1261.346069,664.715027,248.471451,1258.612793,670.621216,307.916351,1274.385010,729.417175,267.272583,1272.409180,69.948860,250.594086,881.323914,31.099092,485.451538,901.670837,113.230675,487.745819,896.749268,-96.673447,350.598877,650.937256,-58.012859,385.234497,420.749664,-63.930035,400.469971,331.966644,-24.812040,446.272430,68.061661,12.539433,481.241486,108.152489,-16.355673,258.080017,29.924904,202.315109,352.194092,540.834656,195.589218,397.381836,439.654968,189.857391,432.279053,151.988327,179.879364,459.144226,69.553673,141.638306,491.464172,112.838882,173.773209,267.529449,28.479586,-3.822893,1.811981,-1.895428,-15.296787,4.851818,-9.274483,-9.095296,3.546476,0.631809,-3.856421,0.512600,-6.926060,-3.156066,6.258488,-0.619888,-2.961606,5.722046,0.190735,-2.978742,6.461143,1.966953,-4.425645,6.222725,3.933907,-5.638599,5.573034,6.520748,-5.131960,6.806850,6.961823,-3.188848,4.470348,10.859966,-5.534291,-2.968311,-6.866455,-11.673570,-10.085106,0.822544,-9.077787,-10.627508,0.309944,-8.332729,-12.242794,4.816055,-9.965897,-16.331673,0.452995,-7.921457,-11.575222,13.422966,-16.587973,-9.155273,0.596046,-12.234412,-0.584126,4.380941,-11.077523,1.168251,-0.166893,-6.037951,-2.998114,-0.822544,-6.729364,-2.121925,-5.793571,-9.053201,0.691414,-1.442432,-8.569658,0.953674,-1.868606,-0.712276,1.597404,2.863258,-1.984648,1.490116,2.925843,4.400313,-6.574392,-7.354468,-10.295212,-3.659725,-7.981062,-0.268221,-4.899502,1.615286,0.457466,-5.054474,3.096461,-7.560849,-0.607967,1.626462,-15.980005,-10.991096,-6.335601,-0.537932,0.590086,-1.554936,-306.065369,267.487762,119.316574,-2.085418,-16.021729,-10.025501,-15.006214,-11.143088,-18.525124,-1.914799,0.640750,10.478497,8.041598,-11.107326,14.960766,1.850352,-21.377205,12.600422,3.851950,-26.437641,10.240078,3.844500,-13.241172,16.820431,-28.657913,-50.640106,-14.269352,4.673004,-30.884148,17.499924,10.871887,-31.837822,13.375282,-0.210106,-33.771992,-5.805492,3.296137,-32.773613,11.765957,-3.352761,-33.316017,-8.153915,-2.533197,-36.956371,-40.185452,-2.580881,-45.290588,-30.648708,-3.802776,-44.718384,-27.477741,-33.603607,-5.763769,-5.674362,-0.068918,13.005733,13.947487,-3.283471,7.680058,12.230873,-16.772747,49.856304,2.104044,-6.730855,19.729137,6.049871,-4.110485,15.154481,-0.458956,2.517737,-1.215935,2.384186,1.513679,0.688434,-3.854185,0.459328,-0.420213,0.336580,-3.428757,29.692055,-1.019239,0.371039,28.517841,4.678965,0.916421,10.186434,3.153086,-0.637770,-0.286102,-1.632422,-4.179776,2.452731,0.398606,5.559623,-8.416176,-5.322695
