Trajectories
100
,,AlexErnie:C07V_B,,,AlexErnie:CLAV_B,,,AlexErnie:STRN_B,,,AlexErnie:T10V_B,,,AlexErnie:RBAK_B,,,AlexErnie:RSHO_B,,,AlexErnie:RUPA_B,,,AlexErnie:RELB_B,,,AlexErnie:RWRA_B,,,AlexErnie:RWRB_B,,,AlexErnie:RFIN_B,,,AlexErnie:LSHO_B,,,AlexErnie:LUPA_B,,,AlexErnie:LELB_B,,,AlexErnie:LWRA_B,,,AlexErnie:LWRB_B,,,AlexErnie:LFIN_B,,,AlexErnie:RASI_B,,,AlexErnie:RPSI_B,,,AlexErnie:LPSI_B,,,AlexErnie:LASI_B,,,AlexErnie:RTHI_B,,,AlexErnie:RKNE_B,,,AlexErnie:RTIB_B,,,AlexErnie:RANK_B,,,AlexErnie:RHEE_B,,,AlexErnie:RTOE_B,,,AlexErnie:LTHI_B,,,AlexErnie:LKNE_B,,,AlexErnie:LTIB_B,,,AlexErnie:LANK_B,,,AlexErnie:LHEE_B,,,AlexErnie:LTOE_B,,,AlexErnie:C07V_F,,,AlexErnie:CLAV_F,,,AlexErnie:STRN_F,,,AlexErnie:T10V_F,,,AlexErnie:RBAK_F,,,AlexErnie:RSHO_F,,,AlexErnie:RUPA_F,,,AlexErnie:RELB_F,,,AlexErnie:RWRA_F,,,AlexErnie:RWRB_F,,,AlexErnie:RFIN_F,,,AlexErnie:LSHO_F,,,AlexErnie:LELB_F,,,AlexErnie:LUPA_F,,,AlexErnie:LWRB_F,,,AlexErnie:LWRA_F,,,AlexErnie:LFIN_F,,,AlexErnie:ASIS_F,,,AlexErnie:RPSI_F,,,AlexErnie:LPSI_F,,,AlexErnie:RKNE_F,,,AlexErnie:RTHI_F,,,AlexErnie:RTIB_F,,,AlexErnie:RANK_F,,,AlexErnie:RTOE_F,,,AlexErnie:RHEE_F,,,AlexErnie:LKNE_F,,,AlexErnie:LTHI_F,,,AlexErnie:LANK_F,,,AlexErnie:LTIB_F,,,AlexErnie:LTOE_F,,,AlexErnie:LHEE_F,,,AlexErnie:C07V_B,,,AlexErnie:CLAV_B,,,AlexErnie:STRN_B,,,AlexErnie:T10V_B,,,AlexErnie:RBAK_B,,,AlexErnie:RSHO_B,,,AlexErnie:RUPA_B,,,AlexErnie:RELB_B,,,AlexErnie:RWRA_B,,,AlexErnie:RWRB_B,,,AlexErnie:RFIN_B,,,AlexErnie:LSHO_B,,,AlexErnie:LUPA_B,,,AlexErnie:LELB_B,,,AlexErnie:LWRA_B,,,AlexErnie:LWRB_B,,,AlexErnie:LFIN_B,,,AlexErnie:RASI_B,,,AlexErnie:RPSI_B,,,AlexErnie:LPSI_B,,,AlexErnie:LASI_B,,,AlexErnie:RTHI_B,,,AlexErnie:RKNE_B,,,AlexErnie:RTIB_B,,,AlexErnie:RANK_B,,,AlexErnie:RHEE_B,,,AlexErnie:RTOE_B,,,AlexErnie:LTHI_B,,,AlexErnie:LKNE_B,,,AlexErnie:LTIB_B,,,AlexErnie:LANK_B,,,AlexErnie:LHEE_B,,,AlexErnie:LTOE_B,,,AlexErnie:C07V_F,,,AlexErnie:CLAV_F,,,AlexErnie:STRN_F,,,AlexErnie:T10V_F,,,AlexErnie:RBAK_F,,,AlexErnie:RSHO_F,,,AlexErnie:RUPA_F,,,AlexErnie:RELB_F,,,AlexErnie:RWRA_F,,,AlexErnie:RWRB_F,,,AlexErnie:RFIN_F,,,AlexErnie:LSHO_F,,,AlexErnie:LELB_F,,,AlexErnie:LUPA_F,,,AlexErnie:LWRB_F,,,AlexErnie:LWRA_F,,,AlexErnie:LFIN_F,,,AlexErnie:ASIS_F,,,AlexErnie:RPSI_F,,,AlexErnie:LPSI_F,,,AlexErnie:RKNE_F,,,AlexErnie:RTHI_F,,,AlexErnie:RTIB_F,,,AlexErnie:RANK_F,,,AlexErnie:RTOE_F,,,AlexErnie:RHEE_F,,,AlexErnie:LKNE_F,,,AlexErnie:LTHI_F,,,AlexErnie:LANK_F,,,AlexErnie:LTIB_F,,,AlexErnie:LTOE_F,,,AlexErnie:LHEE_F,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z'
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s
1,0,-86.932457,872.522217,1488.185913,-79.060722,718.328857,1416.419312,-81.992493,666.698975,1232.779297,-83.905670,953.446777,1268.537964,-201.302826,925.357483,1402.816772,-238.906845,794.204773,1474.201660,,,,-548.956848,843.730835,1381.042603,-672.523743,739.114136,1420.102417,-709.559082,798.004639,1357.176514,-852.638245,748.139343,1451.302368,78.469658,800.262451,1487.847290,269.452362,870.114136,1419.611816,363.600159,868.927612,1399.383057,508.371460,793.511536,1446.096558,538.384766,850.202698,1386.227661,676.504517,794.743103,1470.185059,-207.423264,705.109192,1007.627869,-127.649460,915.556030,997.750366,-65.824608,920.321167,1002.226013,37.013962,712.392822,1012.072327,-238.946777,706.050781,757.980408,-205.538574,770.539185,493.477966,,,,-173.136185,871.984436,82.654045,-124.115395,933.801025,56.066750,,,,48.534847,730.636780,652.184631,24.202341,791.079468,496.978790,0.924962,798.626160,289.950836,-13.551593,873.279175,80.599823,-53.978676,934.868347,55.028534,-49.493305,659.807129,58.244049,-83.426628,452.103302,1351.577759,-102.175072,309.103851,1309.683350,-118.790878,204.149704,1096.433472,-95.780373,466.632050,1136.985229,-198.085556,496.002716,1266.731567,-223.727631,411.252075,1356.766113,-320.487640,461.427002,1323.623291,-491.548035,433.221832,1314.505493,-709.477417,365.597260,1346.555420,-697.075928,434.666382,1326.226563,-776.542725,413.989777,1359.613770,45.134617,392.325562,1348.068848,290.363983,410.538239,1281.552612,203.768463,425.964508,1295.049683,510.245209,402.363708,1272.996826,517.111145,335.737213,1295.984009,577.909912,380.809296,1313.336670,-118.377441,230.598557,872.110962,-137.760132,475.946838,881.993286,-60.462055,477.046906,880.909912,-214.155563,359.644135,437.594635,-263.189362,285.002411,679.236267,-214.088226,363.365204,312.609650,-181.620209,406.788940,66.508408,-149.783142,218.101837,35.446201,-144.785355,447.463837,109.068901,0.354252,356.498444,436.485413,22.889751,288.390747,567.803711,-30.043879,403.002167,74.663712,-11.819118,368.594604,219.911209,-54.959778,223.919235,34.828804,-67.791420,448.446136,113.757835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,-87.012772,873.106873,1488.169434,-79.141830,718.897888,1416.501831,-81.913857,667.246887,1232.789917,-83.882401,953.986877,1268.589600,-201.379486,925.935120,1402.829834,-239.005722,794.728577,1474.203125,,,,-548.972046,844.171021,1380.637329,-672.799805,739.487122,1419.231689,-709.565979,798.589661,1356.494873,-852.822205,748.526367,1450.106689,78.541740,800.783386,1487.861206,269.500000,870.388428,1419.649292,363.603027,869.091187,1399.367798,508.390442,793.612915,1445.891846,538.352722,850.353516,1386.021240,676.609009,794.749573,1469.747681,-207.326096,705.492371,1007.609741,-127.605156,916.038452,997.791626,-65.789932,920.724426,1002.164368,37.128918,712.890930,1012.101746,-238.885773,706.492188,758.059021,-205.588226,770.875244,493.502930,,,,-173.150253,871.931274,82.623077,-124.110237,933.831909,56.025383,,,,48.490948,730.884644,652.131714,24.149693,791.256592,496.931000,0.775292,798.658386,289.925232,-13.635656,873.297913,80.589104,-53.964211,934.852051,54.991837,-49.454540,659.806641,58.380661,-83.418770,452.226288,1351.399292,-102.161888,309.241089,1309.666992,-118.733246,204.226746,1096.486450,-95.736214,466.763947,1136.942993,-198.095078,496.142181,1266.703857,-223.772812,411.437836,1356.776245,-320.483917,461.590454,1323.561768,-491.548615,433.436035,1314.423584,-709.464539,365.850739,1346.318848,-697.065979,434.902069,1325.998047,-776.591370,414.224274,1359.224243,45.202785,392.510376,1348.010254,290.410217,410.319489,1281.565796,203.859833,425.846191,1295.116089,510.186310,401.614563,1272.946777,517.060608,335.155487,1295.968140,578.054138,379.984161,1313.518555,-118.337975,230.532639,872.034485,-137.593201,476.061737,881.972656,-60.342854,477.135223,880.879944,-214.021210,359.543304,437.610657,-263.147675,285.077301,679.293518,-213.991943,363.236389,312.649139,-181.258286,406.718750,66.237335,-149.765976,218.100464,35.467140,-144.767075,447.449982,109.076874,0.386844,356.683380,436.661530,22.915178,288.364563,567.791199,-30.050129,403.002197,74.660858,-11.759630,368.560150,219.871002,-54.873837,223.902435,34.721954,-67.751480,448.462738,113.759666,-8.030981,58.466194,-1.645088,-8.110703,56.904556,8.261204,7.863343,54.788589,1.060963,2.326816,54.007767,5.161762,-7.666647,57.768822,1.311302,-9.886921,52.380562,0.143051,,,,-1.519918,44.023991,-40.531158,-27.608871,37.300587,-87.082382,-0.691414,58.501961,-68.163872,-18.393993,38.707256,-119.566917,7.208437,52.094460,1.382828,4.762411,27.430058,3.743172,0.286102,16.361475,-1.525879,1.895428,10.138750,-20.468235,-3.206730,15.085936,-20.635128,10.454655,0.643730,-43.737888,9.717047,38.319824,-1.811981,4.430115,48.243999,4.130602,3.467500,40.328503,-6.163120,11.495501,49.811600,2.944469,6.100535,44.143200,7.861853,-4.965067,33.605099,2.497435,,,,-1.406670,-5.316734,-3.096461,0.515580,3.093481,-4.136562,,,,-4.389882,24.789572,-5.286932,-5.264953,17.714500,-4.780293,-14.967047,3.218651,-2.563000,-8.406397,1.877546,-1.072139,1.446530,-1.627207,-3.669784,3.876537,-0.047684,13.661012,0.785291,12.299418,-17.845631,1.318008,13.723969,-1.633167,5.763769,7.703900,5.292892,4.415959,13.190508,-4.220009,-0.952184,13.947487,-2.777576,-4.518032,18.575787,1.013279,0.372529,16.346573,-6.151199,-0.059605,21.418930,-8.189678,1.287460,25.349855,-23.663044,0.995398,23.567677,-22.852421,-4.863739,23.448467,-38.957596,6.816909,18.483400,-5.853176,4.622340,-21.874905,1.323223,9.137392,-11.831522,6.639957,-5.888939,-74.914101,-4.994869,-5.054474,-58.171154,-1.585484,14.424324,-82.513687,18.191338,3.946573,-6.592274,-7.647276,16.693771,11.488795,-2.062321,11.920184,8.830428,-2.998114,13.436377,-10.085106,1.603365,4.169345,7.489324,5.722046,9.629130,-12.880564,3.948808,36.191940,-7.018447,-27.106703,1.715124,-0.138581,2.093986,1.828372,-1.385808,0.797212,3.259201,18.492340,17.613173,2.542697,-2.619624,-1.251698,-0.625104,0.002980,-0.285357,5.948823,-3.448129,-4.020333,8.594245,-1.680851,-10.684877,3.993511,1.659989,0.183284
3,0,-87.057014,873.670471,1488.174927,-79.173653,719.455078,1416.594482,-81.903015,667.619751,1232.849976,-83.861122,954.503540,1268.640747,-201.526474,926.667053,1402.929688,-239.134033,795.237122,1474.232788,,,,-549.014038,844.600403,1380.282227,-672.925415,739.880981,1418.543701,-709.532654,799.058594,1355.750977,-852.972351,749.005127,1449.147705,78.439507,801.299194,1488.005371,269.548279,870.638611,1419.687378,363.624603,869.273315,1399.394287,508.391510,793.708923,1445.722656,538.310913,850.476318,1385.853516,676.751343,794.688599,1469.314697,-207.246307,705.942627,1007.657532,-127.521950,916.544250,997.822937,-65.728279,921.143372,1002.104187,37.141914,713.313538,1012.055420,-238.810715,706.895752,758.048950,-205.650208,771.222717,493.590637,,,,-173.151642,871.978210,82.638535,-124.116341,933.830322,55.997921,,,,48.365009,731.090271,652.046082,23.999458,791.342590,496.864227,0.662121,798.667053,289.892212,-13.689340,873.306885,80.537865,-53.948849,934.876038,54.985588,-49.437336,659.788086,58.345707,-83.406487,452.397583,1351.355713,-102.109314,309.403351,1309.651245,-118.729630,204.326843,1096.531250,-95.688499,466.868530,1136.880859,-198.113159,496.304810,1266.632813,-223.700485,411.587402,1356.692017,-320.498016,461.749084,1323.524414,-491.535706,433.477997,1314.113281,-709.489319,366.049133,1346.043213,-697.076965,435.126740,1325.734131,-776.881226,414.396576,1358.739868,45.237926,392.694580,1347.942505,290.528290,410.135864,1281.609741,203.946472,425.781616,1295.127197,510.289063,401.023956,1273.074707,517.069092,334.491882,1296.011597,578.273865,379.304535,1313.537354,-118.333977,230.534119,872.007446,-137.379578,476.203796,881.962219,-60.130623,477.139435,880.876953,-213.829010,359.455444,437.581421,-263.081482,285.177734,679.336609,-213.868805,363.196991,312.682556,-181.529190,406.781708,66.516838,-149.742447,218.114090,35.521275,-144.699051,447.431122,109.074341,0.449239,356.642578,436.671631,22.932367,288.331055,567.778870,-30.062283,402.998871,74.674736,-11.720864,368.565826,219.897903,-54.983856,223.898972,34.807583,-67.743118,448.403442,113.852661,-4.424900,56.356194,0.548363,-3.182143,55.718422,9.262562,1.084059,37.288666,6.008148,2.127886,51.665306,5.114079,-14.698505,73.188545,9.977818,-12.831390,50.854683,2.968311,,,,-4.196167,42.933228,-35.500526,-12.558699,39.386749,-68.795685,3.331900,46.896935,-74.398514,-15.014410,47.874451,-95.903870,-10.223686,51.581860,14.424324,4.827976,25.016069,3.814697,2.157688,18.209219,2.646446,0.107288,9.602308,-16.915798,-4.184246,12.278557,-16.772747,14.227629,-6.097555,-43.296814,7.979572,45.025349,4.780293,8.320808,50.580502,3.129244,6.165356,41.890144,-6.020069,1.299754,42.259693,-4.637241,7.505715,40.358307,-1.007318,-6.198883,34.749508,8.767843,,,,-0.138581,4.696846,1.545250,-0.610203,-0.160933,-2.746284,,,,-12.594089,20.557642,-8.565187,-15.023351,8.600950,-6.675720,-11.317071,0.870228,-3.299117,-5.368330,0.894070,-5.123764,1.535937,2.396107,-0.625104,1.720339,-1.859665,-3.495440,1.228601,17.130375,-4.363060,5.257874,16.227364,-1.573563,0.361353,10.009109,4.482269,4.771352,10.457635,-6.210804,-1.807511,16.263126,-7.104874,7.233024,14.957786,-8.428097,-1.409650,15.860796,-3.731251,1.293421,4.196167,-31.030178,-2.479553,19.839405,-27.561188,-1.102686,22.467972,-26.392937,-28.985739,17.231703,-48.434734,3.514066,18.420815,-6.783009,11.807680,-18.361210,4.398823,8.663535,-6.458163,1.108646,10.275841,-59.062241,12.791157,0.852346,-66.360832,4.339218,21.976233,-67.964195,1.883507,0.399351,0.149012,-2.706051,21.362305,14.206767,-1.043081,21.222979,0.423193,-0.298023,19.219517,-8.785725,-2.923608,6.619096,10.043383,4.309416,12.312830,-3.939867,3.343821,-27.090311,6.294250,27.950108,2.352893,1.363456,5.413592,6.802380,-1.886487,-0.253320,6.239544,-4.079938,1.010299,1.718849,-3.349781,-1.233816,-1.215376,-0.333786,1.387298,3.876630,0.569224,2.689660,-11.002273,-0.345707,8.562580,0.836700,-5.927682,9.299814
4,0,-87.126045,874.308289,1488.234619,-79.208031,719.936462,1416.602295,-81.679337,668.201782,1233.259033,-83.893471,955.132446,1268.711182,-201.588943,927.225708,1402.916138,-239.275497,795.721802,1474.175903,,,,-549.047729,844.961182,1379.931030,-672.901367,740.353943,1418.047119,-709.590698,799.557983,1355.101074,-853.216431,749.431763,1448.144775,78.431000,801.668945,1487.900024,269.564911,870.931335,1419.773560,363.620697,869.466064,1399.432617,508.394226,793.803589,1445.589111,538.248169,850.631226,1385.733643,676.955383,794.658997,1468.926636,-207.206711,706.374390,1007.742615,-127.472786,917.014893,997.802734,-65.568672,921.463074,1002.046936,37.214836,713.734924,1012.017029,-238.748611,707.254089,757.915039,-205.691940,771.519958,493.626923,,,,-173.241547,871.996521,82.645157,-124.116653,933.869507,55.975044,,,,48.312683,731.281738,652.053955,23.961311,791.356018,496.876251,0.512721,798.641663,289.870514,-13.820267,873.308960,80.537308,-53.991489,934.871399,54.976028,-49.520348,659.689575,58.351894,-83.413895,452.629059,1351.470581,-101.980103,309.514465,1309.640869,-118.646156,204.456604,1096.534058,-95.684944,466.993286,1136.808105,-198.155212,496.459564,1266.558350,-223.730026,411.731262,1356.672607,-320.512299,461.881317,1323.440308,-491.575134,433.623627,1313.894653,-709.523987,366.211182,1345.812500,-697.115662,435.367950,1325.427612,-776.990051,414.504700,1358.117065,45.272171,392.923889,1347.872314,290.660217,409.991882,1281.628784,204.008911,425.746979,1295.071899,510.367340,400.480377,1273.134033,517.011963,333.937836,1295.970581,578.395020,378.655975,1313.410156,-118.390594,230.550659,871.970825,-137.151459,476.296387,881.959351,-59.896118,477.195770,880.868103,-213.745529,359.466614,437.647980,-263.061676,285.338013,679.372498,-213.767303,363.158264,312.691254,-181.193359,406.733551,66.247887,-149.726898,218.103012,35.584164,-144.646484,447.463196,109.056465,0.505467,356.614441,436.642944,22.923313,288.265533,567.758545,-30.081335,403.027588,74.671829,-11.652475,368.579376,219.840179,-55.004967,223.872467,34.833828,-67.710609,448.418701,113.861946,-6.902963,63.782928,5.972385,-3.437698,48.142670,0.774860,22.368134,58.203934,40.912628,-3.235042,62.888863,7.045269,-6.246567,55.867432,-1.347065,-14.147162,48.470497,-5.686283,,,,-3.367662,36.078690,-35.130978,2.402067,47.296288,-49.662590,-5.799532,49.936771,-64.980988,-24.408102,42.665005,-100.290771,-0.850111,36.972763,-10.538101,1.662970,29.271841,8.618832,-0.390410,19.276142,3.838539,0.274181,9.465218,-13.363361,-6.270409,15.491247,-11.992455,20.408630,-2.956390,-38.802624,3.959239,43.177605,8.511543,4.915893,47.063828,-2.020597,15.960634,31.971931,-5.722046,7.292256,42.140484,-3.838539,6.210804,35.834312,-13.393164,-4.172325,29.724836,3.629923,,,,-8.989870,1.829863,0.662357,-0.031292,3.916025,-2.287328,,,,-5.232543,19.150972,0.786781,-3.814697,1.341105,1.201034,-14.940015,-2.539158,-2.172589,-13.092626,0.208616,-0.055879,-4.263968,-0.464916,-0.955909,-8.301064,-9.852648,0.618771,-0.740588,23.147465,11.491776,12.920797,11.110306,-1.037121,8.346886,12.975931,0.274181,0.355393,12.475252,-7.271767,-4.205108,15.476346,-7.438660,-2.954900,14.385581,-1.931190,-1.427531,13.223290,-8.416176,-3.942847,14.564395,-21.862984,-3.463030,16.203522,-23.078918,-3.868341,24.119019,-30.648708,-10.883808,10.812283,-62.274933,3.424659,22.929907,-7.021427,13.190508,-14.397502,1.895428,6.243587,-3.463030,-5.531311,7.826090,-54.356457,5.924702,-5.716085,-55.405499,-4.100800,12.111664,-64.855812,-12.719631,-5.661696,1.654029,-3.659725,22.810698,9.259582,-0.286102,23.450331,5.632639,-0.888109,8.347631,1.117587,6.654859,1.981854,16.027689,3.588200,10.150671,-3.874302,0.867248,33.582748,-4.816055,-26.895105,1.555681,-1.108646,6.288662,5.257130,3.206730,-1.787394,5.622744,-2.813339,-2.869964,-0.905432,-6.553531,-2.032518,-1.905300,2.872944,-0.290573,6.838888,1.356006,-5.771220,-2.110749,-2.650917,2.624467,3.250688,1.525879,0.928342
