Trajectories
100
,,AlexErnie:C07V_B,,,AlexErnie:CLAV_B,,,AlexErnie:STRN_B,,,AlexErnie:T10V_B,,,AlexErnie:RBAK_B,,,AlexErnie:RSHO_B,,,AlexErnie:RUPA_B,,,AlexErnie:RELB_B,,,AlexErnie:RWRA_B,,,AlexErnie:RWRB_B,,,AlexErnie:RFIN_B,,,AlexErnie:LSHO_B,,,AlexErnie:LUPA_B,,,AlexErnie:LELB_B,,,AlexErnie:LWRA_B,,,AlexErnie:LWRB_B,,,AlexErnie:LFIN_B,,,AlexErnie:RASI_B,,,AlexErnie:RPSI_B,,,AlexErnie:LPSI_B,,,AlexErnie:LASI_B,,,AlexErnie:RTHI_B,,,AlexErnie:RKNE_B,,,AlexErnie:RTIB,,,AlexErnie:RANK_B,,,AlexErnie:RHEE_B,,,AlexErnie:RTOE,,,AlexErnie:LTHI_B,,,AlexErnie:LKNE_B,,,AlexErnie:LTIB_B,,,AlexErnie:LANK_B,,,AlexErnie:LHEE_B,,,AlexErnie:LTOE_B,,,AlexErnie:C07V_F,,,AlexErnie:CLAV_F,,,AlexErnie:STRN_F,,,AlexErnie:T10V_F,,,AlexErnie:RBAK_F,,,AlexErnie:RSHO_F,,,AlexErnie:RUPA_F,,,AlexErnie:RELB_F,,,AlexErnie:RWRA_F,,,AlexErnie:RWRB_F,,,AlexErnie:RFIN_F,,,AlexErnie:LSHO_F,,,AlexErnie:LELB_F,,,AlexErnie:LUPA_F,,,AlexErnie:LWRB_F,,,AlexErnie:LWRA_F,,,AlexErnie:LFIN_F,,,AlexErnie:ASIS_F,,,AlexErnie:RPSI_F,,,AlexErnie:LPSI_F,,,AlexErnie:RKNE_F,,,AlexErnie:RTHI_F,,,AlexErnie:RTIB_F,,,AlexErnie:RANK_F,,,AlexErnie:RTOE_F,,,AlexErnie:RHEE_F,,,AlexErnie:LKNE_F,,,AlexErnie:LTHI_F,,,AlexErnie:LANK_F,,,AlexErnie:LTIB_F,,,AlexErnie:LTOE_F,,,AlexErnie:LHEE_F,,,AlexErnie:C07V_B,,,AlexErnie:CLAV_B,,,AlexErnie:STRN_B,,,AlexErnie:T10V_B,,,AlexErnie:RBAK_B,,,AlexErnie:RSHO_B,,,AlexErnie:RUPA_B,,,AlexErnie:RELB_B,,,AlexErnie:RWRA_B,,,AlexErnie:RWRB_B,,,AlexErnie:RFIN_B,,,AlexErnie:LSHO_B,,,AlexErnie:LUPA_B,,,AlexErnie:LELB_B,,,AlexErnie:LWRA_B,,,AlexErnie:LWRB_B,,,AlexErnie:LFIN_B,,,AlexErnie:RASI_B,,,AlexErnie:RPSI_B,,,AlexErnie:LPSI_B,,,AlexErnie:LASI_B,,,AlexErnie:RTHI_B,,,AlexErnie:RKNE_B,,,AlexErnie:RTIB,,,AlexErnie:RANK_B,,,AlexErnie:RHEE_B,,,AlexErnie:RTOE,,,AlexErnie:LTHI_B,,,AlexErnie:LKNE_B,,,AlexErnie:LTIB_B,,,AlexErnie:LANK_B,,,AlexErnie:LHEE_B,,,AlexErnie:LTOE_B,,,AlexErnie:C07V_F,,,AlexErnie:CLAV_F,,,AlexErnie:STRN_F,,,AlexErnie:T10V_F,,,AlexErnie:RBAK_F,,,AlexErnie:RSHO_F,,,AlexErnie:RUPA_F,,,AlexErnie:RELB_F,,,AlexErnie:RWRA_F,,,AlexErnie:RWRB_F,,,AlexErnie:RFIN_F,,,AlexErnie:LSHO_F,,,AlexErnie:LELB_F,,,AlexErnie:LUPA_F,,,AlexErnie:LWRB_F,,,AlexErnie:LWRA_F,,,AlexErnie:LFIN_F,,,AlexErnie:ASIS_F,,,AlexErnie:RPSI_F,,,AlexErnie:LPSI_F,,,AlexErnie:RKNE_F,,,AlexErnie:RTHI_F,,,AlexErnie:RTIB_F,,,AlexErnie:RANK_F,,,AlexErnie:RTOE_F,,,AlexErnie:RHEE_F,,,AlexErnie:LKNE_F,,,AlexErnie:LTHI_F,,,AlexErnie:LANK_F,,,AlexErnie:LTIB_F,,,AlexErnie:LTOE_F,,,AlexErnie:LHEE_F,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z'
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s
1,0,-160.699631,876.664551,1486.392578,-157.194809,728.355347,1416.115234,-161.910812,677.768005,1240.300659,-154.949493,951.080750,1256.597900,-270.300049,935.501953,1393.618286,-320.046478,816.380798,1472.110596,-447.653778,879.272827,1391.791138,-618.846924,865.828491,1363.253906,-745.638733,784.282898,1395.335449,-777.880920,838.974243,1324.508179,-934.502502,792.872559,1396.641113,-0.706394,811.389954,1485.384766,196.768021,863.601807,1408.410767,290.680328,857.691589,1386.792480,431.598145,772.968201,1424.539307,460.980530,832.112854,1367.294678,613.382935,756.399963,1436.822388,-268.953918,705.130493,995.304382,-187.208344,923.025696,983.876038,-125.104546,926.029358,988.731506,-22.629501,715.405823,995.631409,-302.831024,712.359863,756.083496,-268.861023,780.884827,493.494019,-265.543396,785.649475,361.969482,-230.814423,860.535278,82.730011,-182.773361,922.115295,55.652157,-231.761353,653.733093,54.353065,-14.096115,730.376526,652.093018,-37.637123,788.796936,501.896088,-57.435593,790.941956,291.699005,-68.833519,857.646118,79.843994,-105.052223,918.899536,53.990749,-103.577583,643.572388,58.811077,-150.737061,438.560333,1353.396606,-161.882111,301.927277,1296.657959,-171.483673,209.286575,1077.543945,-160.939056,466.689728,1137.833252,-271.212524,482.260529,1275.598877,-293.516602,383.437561,1352.345825,-393.632050,428.723480,1317.304077,-559.107544,391.042999,1284.613403,-767.895813,292.624939,1295.242065,-764.646118,364.316467,1281.529541,-838.802307,330.769745,1315.498413,-18.319670,387.572693,1343.641479,227.387512,408.808899,1268.251831,140.458405,424.091827,1285.207275,447.557220,384.726898,1257.159180,448.437836,315.530670,1273.503540,511.820801,353.309113,1295.963013,-173.872253,207.401077,859.695557,-199.671600,458.251129,881.001099,-125.193802,457.993866,879.542297,-269.511902,327.903625,438.868622,-323.881348,263.371216,683.747864,-270.958282,336.753754,311.694550,-239.315384,392.043854,67.286995,-214.910934,202.508011,34.864445,-205.848282,429.712494,103.778748,-62.211205,320.825775,436.280823,-29.967091,275.463654,568.569641,-88.817795,379.730347,70.885864,-72.849449,339.137329,218.702316,-118.412994,202.017731,33.833965,-123.840118,423.250183,100.563560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,-160.795898,876.829956,1486.339844,-157.306580,728.542786,1416.156494,-161.959091,677.844055,1240.303955,-155.068558,951.323059,1256.591187,-270.356293,935.661560,1393.561646,-320.141083,816.573364,1472.086548,-447.979797,879.623169,1391.873779,-618.968750,865.995422,1363.218018,-745.736572,784.422302,1395.307739,-777.992859,839.109375,1324.491089,-934.541321,793.048340,1396.728638,-0.798111,811.572937,1485.355835,196.674545,863.805237,1408.324707,290.554474,857.893066,1386.701416,431.522827,773.243408,1424.436035,460.856476,832.377197,1367.162842,613.314697,756.742004,1436.638794,-269.053741,705.252136,995.304443,-187.265991,923.115112,983.856384,-125.190407,926.116028,988.694214,-22.732054,715.488098,995.629272,-302.997253,712.458923,756.095581,-268.935272,780.959717,493.488770,-265.585449,785.678650,361.987640,-230.810486,860.550049,82.689232,-182.783401,922.104431,55.646061,-231.759048,653.754333,54.386490,-14.228955,730.456787,652.129089,-37.731609,788.852478,501.847321,-57.571148,790.911377,291.665985,-68.823402,857.652283,79.827400,-105.057716,918.908997,53.997471,-103.593689,643.579102,58.844234,-150.723068,438.978851,1353.375610,-161.886703,302.280670,1296.652954,-171.517654,209.626495,1077.598511,-160.915192,466.986877,1137.794434,-271.184296,482.665131,1275.556641,-293.487457,383.826233,1352.416138,-393.608154,429.170074,1317.157104,-559.075867,391.441772,1284.402466,-767.864075,293.170227,1294.946167,-764.716003,364.983978,1281.309937,-838.863586,331.278046,1315.145386,-18.241285,387.964813,1343.604736,227.410309,409.199982,1267.950317,140.490967,424.460724,1284.947998,447.540680,385.217194,1256.666504,448.452087,316.059906,1273.170532,511.911621,353.850952,1295.500854,-173.879807,207.621185,859.731812,-199.686478,458.453979,880.908203,-125.183075,458.210785,879.513611,-269.516357,327.922424,438.857849,-323.893768,263.530243,683.763428,-270.968842,336.775787,311.696106,-239.317184,392.038147,67.293068,-214.945297,202.446335,34.897755,-205.880173,429.683411,103.687881,-62.282120,320.769806,436.218414,-29.950994,275.572083,568.602295,-88.860382,379.755737,70.903198,-72.868561,339.218689,218.766190,-118.443275,202.041733,33.881252,-123.861557,423.264252,100.578453,-9.626150,16.540289,-5.280972,-11.177361,18.745661,4.124641,-4.827976,7.605553,0.333786,-11.907518,24.229288,-0.667572,-5.623698,15.962124,-5.674362,-9.459257,19.258261,-2.408028,-32.603741,35.035610,8.273125,-12.183189,16.689301,-3.588200,-9.787083,13.935566,-2.765656,-11.193752,13.512373,-1.704693,-3.886223,17.577410,8.749962,-9.171705,18.292665,-2.896786,-9.347498,20.343065,-8.606911,-12.585521,20.146370,-9.107590,-7.534027,27.525425,-10.323524,-12.406707,26.434660,-13.184547,-6.824732,34.201145,-18.358231,-9.980798,12.159348,0.005960,-5.765259,8.946657,-1.966953,-8.586049,8.666515,-3.731251,-10.255165,8.225441,-0.214577,-16.623735,9.906292,1.209974,-7.423759,7.492304,-0.524521,-4.205108,2.914667,1.817942,0.393391,1.478195,-4.077703,-1.002848,-1.084805,-0.609457,0.230968,2.127886,3.342330,-13.284013,8.022785,3.612041,-9.448826,5.549192,-4.875660,-13.555214,-3.057718,-3.302097,1.011789,0.619888,-1.659989,-0.549108,0.947714,0.672415,-1.610816,0.673532,3.315881,1.399219,41.851402,-2.110004,-0.458956,35.339592,-0.500679,-3.397465,33.992531,5.447865,2.385676,29.712915,-3.874302,2.822280,40.459633,-4.220009,2.914667,38.865208,7.033348,2.390146,44.658779,-14.698505,3.165007,39.875507,-21.088123,3.176928,54.526329,-29.587746,-6.991625,66.751244,-21.958351,-6.133318,50.830841,-35.309792,7.838570,39.210915,-3.683567,2.278388,39.109589,-30.148029,3.255904,36.889313,-25.928020,-1.654029,49.027802,-49.269199,1.424551,52.925945,-33.295155,9.083748,54.183601,-46.217442,-0.755489,22.010506,3.623962,-1.488626,20.286442,-9.292364,1.072884,21.693111,-2.866983,-0.444055,1.880527,-1.075864,-1.239777,15.902519,1.555681,-1.057982,2.202392,0.154972,-0.178814,-0.572205,0.607222,-3.436208,-6.167591,3.331155,-3.190339,-2.908707,-9.086728,-7.091463,-5.596876,-6.240606,1.609512,10.845065,3.266335,-4.258752,2.539158,1.733005,-1.911074,8.136034,6.386638,-3.027916,2.400577,4.728511,-2.144277,1.409650,1.488626
3,0,-160.911789,876.997498,1486.288696,-157.461533,728.696594,1416.142822,-162.336639,677.888977,1240.298462,-155.172028,951.512451,1256.562744,-270.499603,935.917542,1393.543091,-320.263489,816.781372,1472.107788,-447.853027,879.621155,1391.710571,-619.065063,866.173767,1363.158936,-745.826843,784.558838,1395.284058,-778.096985,839.217224,1324.456909,-934.680542,793.076904,1396.645996,-0.884996,811.751038,1485.330200,196.556671,864.005310,1408.254761,290.426422,858.098328,1386.604492,431.439178,773.530701,1424.313721,460.740997,832.657288,1367.019897,613.233643,757.067566,1436.461426,-269.284302,705.336060,995.336792,-187.333832,923.237244,983.855835,-125.294640,926.204529,988.674194,-22.859570,715.569092,995.605774,-303.120239,712.551514,756.137146,-269.044434,781.021790,493.583679,-265.680115,785.688110,361.967590,-230.870773,860.574646,82.751114,-182.797241,922.101440,55.639797,-231.750366,653.747864,54.371338,-14.307503,730.525330,652.145325,-37.585403,788.963379,502.073944,-57.549301,791.003235,291.688843,-68.833580,857.630737,79.818039,-105.030342,918.921326,53.999126,-103.603363,643.583252,58.864372,-150.693802,439.346893,1353.311035,-161.887222,302.657410,1296.660889,-171.513336,209.934113,1077.631470,-160.812958,467.426208,1137.752197,-271.148010,483.053986,1275.497925,-293.596558,384.190063,1352.305664,-393.585388,429.636475,1317.022583,-559.071777,391.920929,1284.223755,-767.847229,293.648865,1294.678223,-764.690857,365.478607,1280.970703,-838.914429,331.827362,1314.760742,-18.168339,388.405426,1343.600342,227.400009,409.611786,1267.659058,140.530670,424.866608,1284.776001,447.573334,385.671417,1256.181030,448.591217,316.707062,1272.749268,511.983215,354.392731,1294.928223,-173.877472,207.830185,859.770935,-199.646606,458.712402,880.843445,-125.148598,458.433868,879.453674,-269.514221,327.977386,438.877228,-323.858673,263.673645,683.796082,-270.955566,336.800171,311.693970,-239.312668,392.053070,67.274849,-214.968506,202.411972,34.879246,-205.897644,429.662567,103.643295,-62.266445,320.905121,436.254150,-29.872520,275.671539,568.736084,-88.831398,379.771973,70.906082,-72.947678,339.164886,218.667267,-118.434166,202.042572,33.882984,-123.871674,423.282837,100.559929,-11.588633,16.748905,-5.114079,-15.495718,15.377998,-1.370907,-37.753582,4.494190,-0.548363,-10.345877,18.942356,-2.849102,-14.331937,25.600195,-1.847744,-12.239814,20.802021,2.121925,12.677908,-0.202656,-16.331673,-9.632111,17.833710,-5.912781,-9.024143,13.655424,-2.372265,-10.412931,10.788441,-3.421307,-13.917685,2.861023,-8.261204,-8.688530,17.815828,-2.563000,-11.786819,20.009279,-6.997585,-12.803078,20.527840,-9.691715,-8.362532,28.729439,-12.242794,-11.548400,28.008223,-14.293194,-8.106232,32.556057,-17.738342,-23.058056,8.392334,3.230572,-6.784499,12.212992,-0.053644,-10.423363,8.845329,-1.996756,-12.751669,8.100271,-2.348423,-12.296438,9.262562,4.154444,-10.916591,6.204844,9.492040,-9.465218,0.947714,-2.005696,-6.027520,2.461672,6.187707,-1.384318,-0.298023,-0.626594,0.867248,-0.649691,-1.515076,-7.854774,6.854534,1.621246,14.620646,11.092424,22.661686,2.184510,9.185076,2.285838,-1.017749,-2.157688,-0.935793,2.737343,1.233816,0.165403,-0.967085,0.411272,2.013892,2.926588,36.802887,-6.449223,-0.052154,37.673115,0.798702,0.432134,30.761957,3.302097,10.223686,43.934586,-4.231930,3.629923,38.886070,-5.877018,-10.910630,36.382675,-11.050701,2.276897,46.640633,-13.458729,0.411272,47.916176,-17.869473,1.680851,47.865509,-26.798248,2.515316,49.462914,-33.926964,-5.084276,54.931641,-38.468838,7.294491,44.059753,-0.429153,-1.029670,41.180847,-29.122829,3.971159,40.590763,-17.201900,3.266335,45.421719,-48.553944,13.911724,64.715744,-42.128563,7.158518,54.177643,-57.268143,0.232458,20.900368,3.916025,3.987551,25.841595,-6.473064,3.448129,22.307037,-5.996227,0.211596,5.495548,1.937151,3.507733,14.337897,3.266335,1.329184,2.437830,-0.214577,0.451505,1.493096,-1.822412,-2.320111,-3.437698,-1.851097,-1.746416,-2.086163,-4.458427,1.567230,13.530254,3.573298,7.847510,9.945035,13.375282,2.899021,1.624227,0.288337,-7.911772,-5.379319,-9.891391,0.910461,0.083447,0.173226,-1.011789,1.856685,-1.852214
4,0,-160.960449,877.211243,1486.234863,-157.538788,728.846313,1416.098877,-162.302856,678.060669,1240.291870,-155.276123,951.664490,1256.528198,-270.594360,936.058167,1393.501465,-320.446167,816.999878,1472.102661,-447.955353,879.795349,1391.678589,-619.170593,866.331726,1363.106567,-745.903992,784.703552,1395.247803,-778.189026,839.326416,1324.434937,-934.753113,793.167847,1396.623901,-0.982277,811.925049,1485.317261,196.437622,864.191040,1408.183960,290.316101,858.337219,1386.514771,431.371063,773.812012,1424.195435,460.601074,832.950562,1366.880859,613.151123,757.403015,1436.271729,-269.303070,705.522705,995.297852,-187.422119,923.304688,983.809814,-125.359688,926.293884,988.642883,-23.020498,715.631104,995.573181,-303.206146,712.631775,756.093933,-269.134705,781.043640,493.483215,-265.729889,785.800110,361.973907,-230.924652,860.606689,82.809944,-182.799759,922.127075,55.651138,-231.755112,653.743835,54.376610,-14.364207,730.595215,652.176453,-37.749847,789.015198,502.032104,-57.647644,790.976685,291.660126,-68.831329,857.630188,79.827316,-105.050606,918.913086,53.997547,-103.579239,643.595093,58.870842,-150.643127,439.755951,1353.316284,-161.859650,303.088440,1296.653442,-171.578903,210.065445,1077.610107,-160.758026,467.822479,1137.697144,-271.089844,483.483185,1275.441284,-293.583313,384.664093,1352.257568,-393.580597,430.059662,1316.876953,-559.080505,392.412048,1284.063110,-767.839294,294.167480,1294.408447,-764.673340,365.992676,1280.692871,-838.854675,332.468475,1314.566284,-18.091534,388.815125,1343.499268,227.451218,410.043488,1267.374023,140.499359,425.275391,1284.542358,447.598450,386.109283,1255.667603,448.741364,317.266632,1272.253784,512.081909,354.915985,1294.369141,-173.867310,208.038300,859.834656,-199.699448,458.891693,880.614624,-125.147057,458.633453,879.476990,-269.567291,327.909241,438.872589,-323.826508,263.797607,683.831970,-270.964447,336.790833,311.628021,-239.337570,392.054260,67.273087,-214.907639,202.507950,34.897011,-205.893784,429.708405,103.710152,-62.298851,320.903137,436.304230,-29.877851,275.733246,568.733643,-88.876701,379.804382,70.925529,-72.831612,339.250244,218.713287,-118.439491,202.052139,33.917606,-123.892700,423.324860,100.557732,-4.866719,21.374226,-5.376339,-7.724762,14.972687,-4.398823,3.378093,17.166138,-0.667572,-10.409951,15.205145,-3.457069,-9.474158,14.060736,-4.160404,-18.268824,21.845102,-0.512600,-10.231137,17.422438,-3.194809,-10.555983,15.801191,-5.233288,-7.712841,14.472008,-3.623962,-9.202957,10.919571,-2.193451,-7.259846,9.089708,-2.217293,-9.728048,17.398596,-1.299381,-11.904537,18.572807,-7.081032,-11.032820,23.889542,-8.976460,-6.812811,28.127432,-11.825562,-13.992190,29.325485,-13.899803,-8.249283,33.545494,-18.966198,-1.877546,18.668175,-3.892183,-8.828938,6.741285,-4.601479,-6.504357,8.940697,-3.135204,-16.092882,6.204844,-3.260374,-8.592010,8.022785,-4.321337,-9.027123,2.187490,-10.046363,-4.976988,11.199713,0.631809,-5.388260,3.200769,5.883723,-0.251830,2.563000,1.134351,-0.473857,-0.399351,0.527129,-5.670451,6.991625,3.111362,-16.444550,5.179644,-4.184246,-9.834394,-2.652407,-2.869964,0.225008,-0.053644,0.927597,-2.026558,-0.828505,-0.157952,2.412498,1.186132,0.646710,5.067885,40.906670,0.524521,2.758205,43.103100,-0.751019,-6.556511,13.132393,-2.133846,5.492568,39.628147,-5.507469,5.814433,42.921303,-5.662441,1.326203,47.403572,-4.804134,0.479817,42.319298,-14.555454,-0.870228,49.111248,-16.069412,0.792742,51.862000,-26.977062,1.752377,51.406025,-27.787685,5.978346,64.110756,-19.443035,7.680617,40.972233,-10.108948,5.121529,43.168663,-28.502941,-3.132224,40.876865,-23.365021,2.512336,43.788551,-51.343441,15.017390,55.956841,-49.555302,9.870529,52.323936,-55.909157,1.016259,20.810963,6.371737,-5.283952,17.929077,-22.882223,0.153482,19.958614,2.330542,-5.304813,-6.815791,-0.464916,3.215671,12.397766,3.588200,-0.888109,-0.932813,-6.595254,-2.489984,0.119209,-0.175834,6.087124,9.597837,1.776591,0.385940,4.583597,6.685406,-3.240258,-0.196695,5.009770,-0.533089,6.169081,-0.244379,-4.530698,3.239512,1.944602,11.607260,8.535385,4.601479,-0.531971,0.958145,3.462285,-2.102554,4.202127,-0.219792
