Trajectories;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;JakobHannah:C07V_B;;;JakobHannah:CLAV_B;;;JakobHannah:STRN_B;;;JakobHannah:T10V_B;;;JakobHannah:RBAK_B;;;JakobHannah:RSHO_B;;;JakobHannah:RUPA_B;;;JakobHannah:RELB_B;;;JakobHannah:RWRA_B;;;JakobHannah:RWRB_B;;;JakobHannah:RFIN_B;;;JakobHannah:LSHO_B;;;JakobHannah:LUPA_B;;;JakobHannah:LELB_B;;;JakobHannah:LWRA_B;;;JakobHannah:LWRB_B;;;JakobHannah:LFIN_B;;;JakobHannah:RASI_B;;;JakobHannah:RPSI_B;;;JakobHannah:LPSI_B;;;JakobHannah:LASI_B;;;JakobHannah:RTHI_B;;;JakobHannah:RKNE_B;;;JakobHannah:RTIB_B;;;JakobHannah:RANK_B;;;JakobHannah:RHEE_B;;;JakobHannah:RTOE_B;;;JakobHannah:LTHI_B;;;JakobHannah:LKNE_B;;;JakobHannah:LTIB_B;;;JakobHannah:LANK_B;;;JakobHannah:LHEE_B;;;JakobHannah:LTOE_B;;;JakobHannah:C07V_F;;;JakobHannah:CLAV_F;;;JakobHannah:STRN_F;;;JakobHannah:T10V_F;;;JakobHannah:RBAK_F;;;JakobHannah:RSHO_F;;;JakobHannah:RUPA_F;;;JakobHannah:RELB_F;;;JakobHannah:RWRA_F;;;JakobHannah:RWRB_F;;;JakobHannah:RFIN_F;;;JakobHannah:LSHO_F;;;JakobHannah:LUPA_F;;;JakobHannah:LELB_F;;;JakobHannah:LWRA_F;;;JakobHannah:LWRB_F;;;JakobHannah:LFIN_F;;;JakobHannah:ASIS_F;;;JakobHannah:RPSI_F;;;JakobHannah:LPSI_F;;;JakobHannah:RTHI_F;;;JakobHannah:RKNE_F;;;JakobHannah:RTIB_F;;;JakobHannah:RANK_F;;;JakobHannah:RHEE_F;;;JakobHannah:RTOE_F;;;JakobHannah:LTHI_F;;;JakobHannah:LKNE_F;;;JakobHannah:LTIB_F;;;JakobHannah:LANK_F;;;JakobHannah:LHEE_F;;;JakobHannah:LTOE_F;;;JakobHannah:C07V_B;;;JakobHannah:CLAV_B;;;JakobHannah:STRN_B;;;JakobHannah:T10V_B;;;JakobHannah:RBAK_B;;;JakobHannah:RSHO_B;;;JakobHannah:RUPA_B;;;JakobHannah:RELB_B;;;JakobHannah:RWRA_B;;;JakobHannah:RWRB_B;;;JakobHannah:RFIN_B;;;JakobHannah:LSHO_B;;;JakobHannah:LUPA_B;;;JakobHannah:LELB_B;;;JakobHannah:LWRA_B;;;JakobHannah:LWRB_B;;;JakobHannah:LFIN_B;;;JakobHannah:RASI_B;;;JakobHannah:RPSI_B;;;JakobHannah:LPSI_B;;;JakobHannah:LASI_B;;;JakobHannah:RTHI_B;;;JakobHannah:RKNE_B;;;JakobHannah:RTIB_B;;;JakobHannah:RANK_B;;;JakobHannah:RHEE_B;;;JakobHannah:RTOE_B;;;JakobHannah:LTHI_B;;;JakobHannah:LKNE_B;;;JakobHannah:LTIB_B;;;JakobHannah:LANK_B;;;JakobHannah:LHEE_B;;;JakobHannah:LTOE_B;;;JakobHannah:C07V_F;;;JakobHannah:CLAV_F;;;JakobHannah:STRN_F;;;JakobHannah:T10V_F;;;JakobHannah:RBAK_F;;;JakobHannah:RSHO_F;;;JakobHannah:RUPA_F;;;JakobHannah:RELB_F;;;JakobHannah:RWRA_F;;;JakobHannah:RWRB_F;;;JakobHannah:RFIN_F;;;JakobHannah:LSHO_F;;;JakobHannah:LUPA_F;;;JakobHannah:LELB_F;;;JakobHannah:LWRA_F;;;JakobHannah:LWRB_F;;;JakobHannah:LFIN_F;;;JakobHannah:ASIS_F;;;JakobHannah:RPSI_F;;;JakobHannah:LPSI_F;;;JakobHannah:RTHI_F;;;JakobHannah:RKNE_F;;;JakobHannah:RTIB_F;;;JakobHannah:RANK_F;;;JakobHannah:RHEE_F;;;JakobHannah:RTOE_F;;;JakobHannah:LTHI_F;;;JakobHannah:LKNE_F;;;JakobHannah:LTIB_F;;;JakobHannah:LANK_F;;;JakobHannah:LHEE_F;;;JakobHannah:LTOE_F;;
Frame;Sub Frame;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z';X';Y';Z'
;;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s;mm/s
1;0;45.11821;400.065582;1566.897949;51.441784;252.564224;1489.677368;59.354309;194.943024;1317.604858;46.452396;479.094025;1298.103882;-59.264702;463.880402;1465.688721;-95.104218;333.378387;1556.658936;-225.222931;375.662811;1545.188599;-407.770416;317.497894;1529.421753;-537.226501;194.994965;1571.09021;-568.500488;259.438263;1545.143188;-707.185364;131.755203;1589.703979;192.236877;336.41095;1559.240845;418.528168;353.57196;1554.472046;501.404572;343.289001;1548.724365;638.940674;213.002426;1572.503174;672.82312;271.903687;1542.238403;788.354919;151.56395;1591.158203;-96.794838;295.380219;1001.191467;20.800735;481.086578;1036.624268;72.543892;483.143616;1037.277466;202.337921;292.943665;1009.506958;-132.360336;252.778198;802.257263;-147.676727;315.691223;516.892822;-181.668365;345.658234;404.981323;-201.889374;387.844727;82.291222;-140.740524;432.990997;36.408642;-218.155182;231.537018;53.239288;238.405365;283.3414;651.434509;230.439743;358.249207;527.312134;251.16095;370.532074;215.445969;248.523361;388.530212;79.314056;188.278122;442.831757;35.641426;246.647858;233.539673;47.073208;27.863504;25.653496;1360.953857;16.640184;-95.573776;1296.879028;4.552591;-149.408508;1118.111572;20.152267;56.325581;1094.324463;-64.171181;79.099213;1270.461548;-97.172508;-1.639313;1374.30127;-188.075287;30.074297;1357.248169;-369.426575;9.616962;1336.33606;-616.785889;-40.660706;1387.193848;-612.959961;25.860912;1379.351318;-675.933594;-13.348546;1396.17688;142.844162;0.597566;1375.76123;331.201233;13.865675;1315.512573;412.283173;10.285139;1302.675781;655.668579;-26.909073;1321.620605;638.101318;33.879642;1327.106689;708.949524;8.439171;1343.569458;-9.576135;-164.818558;902.819824;-24.112568;49.778355;965.730896;83.446915;34.206097;965.231567;-138.672607;-67.769753;688.426025;-102.855095;-4.901514;452.707275;-111.426247;20.013063;349.444611;-56.533627;34.681805;70.763908;-17.799946;76.998039;124.69268;-32.184868;-108.375473;43.442158;136.434875;-69.217407;582.90564;120.242462;-21.981716;446.688599;110.025772;33.794552;187.00238;84.55748;40.826344;67.117645;49.054981;77.623001;120.566872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;45.684921;400.31601;1566.596802;51.492043;252.565323;1489.684326;59.330208;194.713638;1317.674683;46.756432;478.731415;1297.709473;-58.827278;464.028137;1465.375244;-94.716743;333.81781;1556.804932;-224.895828;376.117798;1545.113892;-407.437622;317.967621;1529.864502;-536.45813;195.08812;1571.621826;-568.075562;259.620422;1546.230469;-706.241699;131.542068;1591.086426;192.593597;336.242004;1559.014893;418.881195;352.655029;1554.04126;501.727417;342.19986;1548.119873;638.994263;211.94368;1571.737427;673.210693;270.780823;1541.600342;788.560852;149.969833;1590.202271;-96.448669;295.126862;1000.829224;21.518852;480.271149;1036.498901;73.051422;482.451813;1037.265747;201.814972;291.523438;1009.039429;-131.61261;252.688614;801.464172;-146.881744;315.628601;516.637756;-181.195282;345.733917;404.980835;-201.404861;388.79361;82.899483;-140.640991;433.316925;35.963966;-218.025192;231.691803;52.234184;238.330032;282.812103;651.713806;230.422638;358.181641;527.258423;251.189407;370.617249;215.497192;248.548508;388.576416;79.279839;188.29686;442.801666;35.620609;246.678955;233.493881;47.057034;27.39072;25.53758;1361.256104;16.671562;-95.562767;1296.805298;4.841393;-149.526917;1117.748413;19.807451;56.273376;1094.378174;-64.227516;79.406204;1270.751465;-97.904678;-2.14797;1373.528564;-188.757019;29.757359;1356.449341;-369.9422;10.031509;1333.291626;-617.694458;-40.420269;1381.384155;-613.741821;25.333342;1374.260254;-677.020264;-13.636924;1390.654419;143.687439;0.428593;1375.472656;331.675842;13.760504;1312.239746;412.604431;10.075626;1298.531372;655.942566;-29.450769;1313.65271;638.635681;31.251469;1321.007324;709.427185;4.971321;1335.968628;-8.832631;-164.929611;902.84967;-24.547195;49.513485;965.674438;83.112129;34.495617;965.291626;-138.350494;-68.403229;688.46814;-102.614372;-5.456787;452.588104;-111.828384;20.40789;350.248322;-56.373943;34.781544;70.765968;-18.526728;76.688622;124.084259;-32.133446;-108.376289;43.401596;136.704498;-68.781357;582.906799;120.403694;-21.629347;446.721619;110.110107;34.084026;187.134293;84.557076;40.838581;67.056808;48.974392;77.759415;120.736046;61.748276;-105.151955;44.110813;56.671352;25.042892;-30.124187;5.025789;0.110269;0.703335;-2.410263;-22.938847;6.973743;30.403584;-36.260487;-39.446354;43.742359;14.775991;-31.352043;38.74749;43.943523;14.591217;32.709538;45.499207;-7.462502;33.280254;46.974419;44.27433;76.836349;9.314716;53.155422;42.492149;18.215179;108.718872;94.366074;-21.313131;138.235092;35.673378;-16.894936;-22.59016;35.303833;-91.692802;-43.082237;32.281876;-108.91259;-60.451031;5.358458;-105.874237;-76.580048;38.75494;-112.286209;-63.800812;20.593405;-159.411133;-95.593933;34.616886;-25.334953;-36.227703;71.811676;-81.542137;-12.540817;50.753357;-69.18013;-1.168251;-52.294136;-142.022964;-46.753883;74.772537;-8.958578;-79.303978;79.497696;-6.264448;-25.510788;47.308205;7.56681;-0.047684;48.452614;94.890594;60.825794;9.953976;32.59182;-44.4673;12.998283;15.479326;-100.510567;-7.532537;-52.931904;27.930737;-1.710653;-6.756186;-5.376339;2.846122;8.517504;5.123019;2.515316;4.61936;-3.421307;1.873076;-3.010035;-2.08132;3.108382;-4.579127;-1.617521;-47.278404;-11.591614;30.231476;3.137812;1.101196;-7.379055;28.88022;-11.841953;-36.323071;-34.481659;-5.220622;5.364418;-5.633384;30.698627;28.991699;-73.216858;-50.86573;-77.271461;-68.172813;-31.693838;-79.882141;-51.560997;41.454659;-304.436676;-90.855362;24.043768;-580.966492;-78.183411;-52.757187;-509.107117;-108.66523;-28.837751;-552.248962;84.328651;-16.897247;-28.860569;47.463181;-10.517146;-327.277191;32.123924;-20.951311;-414.431091;27.400255;-254.169464;-796.782959;53.435562;-262.817383;-609.934326;47.767162;-346.785034;-760.07843;74.350372;-11.105835;2.986193;-43.462776;-26.486814;-5.64456;-33.478439;28.952211;6.008148;32.211842;-63.347816;4.214048;24.072081;-55.527359;-11.917949;-40.213764;39.482674;80.370903;15.968457;9.974092;0.205636;-72.678177;-30.941517;-60.842186;5.142391;-0.081211;-4.056096;26.963652;43.605267;0.113249;16.123056;35.236961;3.302097;8.433312;28.947369;13.191998;-0.040233;1.223758;-6.084144;-8.058921;13.641268;16.917288;;;
3;0;45.907158;400.359619;1566.162109;51.119312;252.400665;1490.087402;59.128017;194.446701;1317.77002;47.012627;478.338257;1297.348633;-58.546051;464.201782;1465.06958;-94.497849;334.199615;1556.826904;-224.59935;376.666473;1545.141968;-407.240967;318.441437;1530.273682;-536.049744;195.213303;1572.709473;-567.730835;259.753357;1547.126587;-705.550903;131.445236;1592.420776;192.840561;336.036194;1558.769287;419.116974;351.822388;1553.555664;501.888519;341.163879;1547.564819;639.141846;210.460876;1571.176025;673.125366;269.126282;1540.595093;788.585693;148.440887;1589.331665;-96.335716;294.906219;1000.48468;22.107399;479.711517;1036.417236;73.522278;481.822113;1037.225098;201.738632;290.343842;1008.892883;-131.352722;252.586365;801.27478;-146.247711;315.663574;516.458313;-180.669357;346.250519;404.651489;-200.958908;389.516571;82.964539;-140.514862;433.144897;36.102928;-217.820343;231.741302;51.039642;237.879669;282.070557;651.275574;230.291321;358.097351;527.26239;251.158508;370.684052;215.646576;248.559128;388.551392;79.298996;188.292709;442.739716;35.51857;246.731247;233.659103;47.013657;26.839003;25.443455;1361.56958;16.786997;-95.564079;1296.653442;5.179097;-149.753128;1117.352783;19.439344;56.208786;1094.436768;-64.34742;79.526886;1271.056885;-98.707039;-2.805216;1373.168091;-189.618439;29.05562;1355.710083;-370.415558;10.489459;1329.960815;-618.678528;-40.583622;1375.060059;-614.793457;25.426359;1368.59668;-677.926575;-13.794179;1384.021362;144.462601;0.119887;1374.87561;332.23587;14.004075;1308.63916;412.841248;9.829382;1294.073486;655.706848;-32.518749;1304.039429;639.260498;28.23802;1313.669067;709.653015;0.778132;1327.144775;-8.016883;-165.09314;902.983093;-24.843824;49.236629;965.796875;82.832687;34.881382;965.357666;-138.058212;-69.178886;688.491516;-102.449585;-5.954451;452.638428;-111.779579;19.713926;350.367523;-56.421127;34.661907;70.701248;-18.577646;76.596252;124.22348;-32.170658;-108.373856;43.382343;137.172134;-68.287788;583.033752;120.55558;-21.228514;446.821228;110.129539;34.300678;187.17981;84.546165;40.828896;67.029961;48.940243;77.648941;120.624985;61.776203;-105.12458;44.099102;22.223591;4.36306;-43.463707;-37.273018;-16.465782;40.304661;-20.219013;-26.693939;9.536743;25.619566;-39.318203;-36.084652;28.122589;17.362833;-30.565262;21.889061;38.179756;2.205372;29.64884;54.869057;2.801418;19.666553;47.382713;40.912628;40.841103;12.518465;108.766556;34.469368;13.291836;89.609619;69.081787;-9.684265;133.442871;24.695694;-20.578503;-24.557114;23.576618;-83.264709;-48.565865;16.111135;-103.598831;-55.503845;14.75811;-148.281448;-56.135654;-8.529425;-165.453552;-100.52919;2.479553;-152.894852;-87.058548;11.29508;-22.06266;-34.451485;58.854557;-55.965782;-8.165836;47.085434;-62.972305;-4.065037;-7.635355;-117.957596;-14.650822;25.989115;-10.225177;-18.942356;63.40295;3.498793;-17.940998;52.593647;51.659348;-32.934547;44.594704;72.294472;6.505847;12.612343;-17.2019;13.896078;20.484627;4.950166;-119.454041;-45.03727;-74.154137;-43.821335;-13.130903;-8.431077;0.399351;-3.090501;6.681681;14.938414;1.062453;-2.503395;1.915544;-0.414252;-6.192923;-10.203942;5.230308;16.522408;-4.337728;-55.171734;-9.412505;31.340122;11.543371;-0.131875;-15.187263;33.770409;-22.619963;-39.565563;-36.810524;-6.458908;5.865097;-11.990219;12.068451;30.54142;-80.236046;-65.724571;-36.048889;-86.14212;-70.173851;-73.933601;-47.338009;45.794994;-333.082672;-98.407272;-16.335398;-632.405273;-105.166435;9.301864;-566.363342;-90.634827;-15.725568;-663.304321;77.515839;-30.870672;-59.700012;56.001545;24.357159;-360.059753;23.683907;-24.624355;-445.795044;-23.573637;-306.797943;-961.327576;62.477589;-301.344696;-733.828552;22.5842;-419.318848;-882.387146;81.574829;-16.352535;13.33952;-29.662996;-27.685612;12.242794;-27.944147;38.5765;6.604195;29.227139;-77.565758;2.336502;16.478449;-49.766384;5.030632;4.880876;-69.396385;11.920929;-4.718452;-11.96377;-6.471574;-5.091913;-9.23723;13.922155;-3.721192;0.242889;-1.92523;46.762825;49.356373;12.695789;15.188753;40.083191;9.962916;1.943856;21.665171;4.550815;-1.09151;-0.968575;-2.684444;-3.414974;-11.047721;-11.106581;2.792478;2.737343;-1.170859
4;0;46.334518;400.739685;1565.864502;51.492943;252.576508;1489.965698;58.823063;194.277985;1317.815796;47.163399;477.989502;1297.046631;-58.349537;464.364899;1464.785522;-94.413246;334.579224;1556.906616;-224.503036;377.108429;1545.015137;-407.167877;318.937805;1530.735596;-535.805664;195.573746;1573.793091;-567.502686;259.973358;1547.977173;-704.928101;131.409012;1593.870605;192.852341;335.802368;1558.522949;419.192932;350.951599;1553.012329;501.920868;340.109406;1546.991211;638.825134;209.017151;1570.32019;673.192383;267.96167;1539.991333;788.530823;146.965729;1588.349731;-96.261765;294.629944;1000.160583;22.453617;479.54303;1036.748535;73.987457;481.080566;1037.216797;202.165634;289.642914;1009.263306;-130.692245;252.225723;801.151489;-145.629044;315.936066;516.053345;-180.384903;347.191559;404.490448;-200.882889;389.034851;82.688782;-140.510254;432.867279;36.14072;-218.001968;231.513733;50.077644;237.750549;281.580811;651.32428;230.217621;358.067322;527.371033;251.145187;370.759155;215.742401;248.478699;388.645416;79.279572;188.277802;442.699768;35.529457;246.726501;233.653778;47.035126;26.248423;25.321419;1361.81543;16.94121;-95.550362;1296.473633;5.785469;-149.77504;1116.868774;19.106812;56.213108;1094.485107;-64.449944;79.607407;1271.351563;-99.532181;-3.629115;1372.797607;-190.226395;28.225315;1354.578125;-370.787506;11.06452;1325.857544;-619.737;-40.601067;1367.511719;-616.024048;25.548029;1361.71936;-678.985046;-14.021339;1376.299316;145.246918;0.070515;1374.528198;332.500305;14.202223;1304.828491;412.99765;9.927917;1288.714722;655.099426;-35.615326;1292.840332;639.846313;24.847065;1304.932373;709.475952;-4.313131;1316.668457;-7.413424;-165.197098;903.00769;-25.19545;48.985584;965.824829;82.495857;35.250374;965.386597;-137.741089;-70.146721;688.471863;-102.313431;-6.318922;452.693481;-111.532791;18.758884;349.956024;-56.327824;34.692329;70.7136;-18.691891;76.393356;124.044983;-32.138756;-108.331932;43.396076;137.516235;-67.763626;583.174377;120.797089;-20.808365;446.901062;110.142761;34.594757;187.191513;84.607292;40.878891;67.012405;48.828068;77.712708;120.677986;61.715042;-104.979469;44.276131;42.736156;38.003922;-29.76656;37.363171;17.58337;-12.171268;-30.495226;-16.871094;4.577637;15.076995;-34.87468;-30.195713;19.651279;16.31081;-28.395653;8.460879;37.962196;7.963181;9.630621;44.193863;-12.683868;7.307529;49.635769;46.1936;24.408102;36.044418;108.361244;22.816658;22.000074;85.067749;62.280891;-3.622472;144.98233;1.177192;-23.382902;-24.64056;7.596612;-87.076424;-54.323673;3.236532;-105.446579;-57.36351;-31.673908;-144.371384;-85.580353;6.699562;-116.461517;-60.367584;-5.483627;-147.515533;-98.192688;7.395446;-27.629734;-32.413006;34.621918;-16.847252;33.128262;46.5177;-74.154137;-0.834465;42.700768;-70.095062;37.038326;66.047905;-36.063789;-12.326241;61.866642;27.248264;-40.501358;28.444826;94.106796;-16.105175;7.602572;-48.172474;-27.576088;0.460446;-27.760864;3.779307;-18.161535;-22.757053;-96.200035;-12.911856;-48.974155;4.869699;-7.370114;-3.001094;10.865927;-1.332164;7.510185;9.581447;-8.043647;9.402633;-1.942366;-1.491606;-3.996491;1.08853;-0.475347;-0.531971;2.146885;-59.057957;-12.203678;24.592876;15.421398;1.372397;-17.976761;60.637154;-2.191961;-48.398972;-33.253433;0.432134;4.839897;-10.252744;8.051843;29.468536;-82.514435;-82.389969;-37.050247;-60.795246;-83.030388;-113.189224;-37.193298;57.506096;-410.330292;-105.845932;-1.744553;-754.833252;-123.059753;12.166985;-687.730286;-105.845932;-22.716076;-772.213928;78.432259;-4.937155;-34.749508;26.4436;19.814819;-381.064423;15.640259;9.853486;-535.869629;-60.737133;-309.657684;-1119.911621;58.585403;-339.095642;-873.672974;-17.70854;-509.126373;-1047.623169;60.345886;-10.39654;2.461672;-35.162457;-25.104359;2.795458;-33.682587;36.899002;2.890825;31.71265;-96.783791;-1.966953;13.615936;-36.447124;5.507469;24.678558;-95.504333;-41.148067;9.330362;3.042072;1.235306;-11.424348;-20.289421;-17.849356;3.189966;4.192442;1.373142;34.40976;52.416325;14.060736;24.151056;42.014942;7.981062;1.321733;29.407814;1.171231;6.113201;4.999712;-1.755357;-11.217221;6.376952;5.300343;-6.116181;14.510751;17.702579
